1584036,Simultaneous concept-based evolutionary multi-objective optimization.,"In contrast to traditional multi-objective problems the concept-based version of such problems involves sets of particular solutions, which represent predefined conceptual solutions. This paper addresses the concept-based multi-objective problem by proposing two novel multi objective evolutionary algorithms. It also compares two major search approaches.The suggested algorithms deal with resource sharing among concepts, and within each concept, while simultaneously evolving concepts towards a Pareto front by way of their representing sets. The introduced algorithms, which use a simultaneous search approach, are compared with a sequential one. For this purpose concept-based performance indicators are suggested and used. The comparison study includes both the computational time and the quality of the concept-based front representation. Finally, the effect on the computational time of both the concept fitness evaluation time and concept optimality, for both the sequential and simultaneous approaches, is highlighted.",2011,1584036,"Gideon Avigad,Amiram Moshaiov",0
1584038,The effects of two new crossover operators on genetic algorithm performance.,"In this study, two new crossover operators in genetic algorithm are proposed; sequential and random mixed crossover. In the first stage, existing and developed crossover operators were applied to two benchmark problems, namely the reinforced concrete beam problem and the space truss problem. In the second stage, the developed crossover operators were applied to a deep beam problem and, a concrete mix design problem. The fittest values obtained using developed crossover operators were higher than those were obtained with existing crossover operator after 30,000 generations. Moreover, in developed crossover operators, the random mixed crossover yields higher fitness values than the existing crossover operators.",2011,1584038,Mustafa Kaya,0
1584039,"Synergetic use of different evaluation, parameterization and search tools within a multilevel optimization platform.","This paper presents the synergetic use of different evaluation tools, parameterization schemes and search methods on the levels of a multilevel optimization platform to efficiently solve single- and multi-objective computationally demanding optimization problems. The platform is formed by a number of levels which concurrently search for optimal solutions, by regularly exchanging promising individual solutions. Each level is associated with a problem-specific evaluation tool with its own accuracy and computational cost, a parameterization scheme which determines the design variables and their mapping to generate individual solutions and a search algorithm which is either a metamodel-assisted evolutionary algorithm or a gradient-based method. The use of the multilevel platform with only one of the aforementioned features changing from level to level was presented in a previous paper by the authors. The present paper shows that the combined use of hierarchical evaluation, hierarchical parameterization and hierarchical search decreases further the computational cost by increasing the efficiency of the optimization method. This is demonstrated on function minimization and aerodynamic shape optimization problems; though only two levels are used herein, this is not a restriction and the optimization platform may accommodate any number of them.",2011,1584039,"Ioannis C. Kampolis,Kyriakos C. Giannakoglou",0
1584040,Bond graph based Bayesian network for fault diagnosis.,"Model-based fault diagnosis using artificial intelligence techniques often deals with uncertain knowledge and incomplete information. Probability reasoning is a method to deal with uncertain or incomplete information, and Bayesian network is a tool that brings it into the real world application. A novel approach for constructing the Bayesian network structure on the basis of a bond graph model is proposed. Specification of prior and conditional probability distributions (CPDs) for the Bayesian network can be completed by expert knowledge and learning from historical data. The resulting Bayesian network is then applied for diagnosing faulty components from physical systems. The performance of the proposed fault diagnosis scheme based on bond graph derived Bayesian network is demonstrated through simulation studies.",2011,1584040,"C. H. Lo,Y. K. Wong,Ahmad B. Rad",0
1584041,On reducing computational overhead in multi-objective genetic Takagi-Sugeno fuzzy systems.,"The use of multi-objective evolutionary algorithms (MOEAs) to generate a set of fuzzy rule-based systems (FRBSs) with different trade-offs between complexity and accuracy has gained more and more interest in the scientific community. The evolutionary process requires, however, a large number of FRBS generations and evaluations. When we deal with high dimensional datasets, these tasks can be very time-consuming, especially when we generate Takagi-Sugeno FRBSs, thus making a satisfactory exploration of the search space very awkward. In this paper, we first analyze the time complexity for both the generation and the evaluation of Takagi-Sugeno FRBSs. Then we introduce a simple but effective technique for speeding up the identification of the rule consequent parameters, one of the most time-consuming phases in Takagi-Sugeno FRBS generation. Finally, we highlight how the application of this technique produces as a side-effect a decoupling of the rules. This decoupling allows us to avoid re-computing consequent parameters of rules which are not directly modified during the evolutionary process, thus saving a considerable amount of time. In the experimental part we first test the correctness of the predicted asymptotical time complexity. Then we show the benefits in terms of computing time saving and improved search space exploration through an example of multi-objective genetic learning of Takagi-Sugeno FRBSs in the regression domain.",2011,1584041,"Marco Cococcioni,Beatrice Lazzerini,Francesco Marcelloni",0
1584042,Stability and robustness of fuzzy adaptive control of nonlinear systems.,"In this paper, we propose a new approach that guarantees the stability and robustness of an adaptive control law of a nonlinear system. The control diagram proposed contains a Takagi-Sugeno-Kang fuzzy controller (TSK-FC) and a training block allowing the online adaptation of the FC parameters. The adaptation algorithm used is based on the gradient with minimization of the quadratic error between the system output and that desired by using the direct method of Lyapunov. However, our approach considers the gradient step of each adaptive FC parameter to be bound. This approach was applied to the control of an inverted pendulum. The results obtained confirm well the validity of such an adaptation especially the guarantee of the pendulum stability and the robustness of its control with respect to the disturbances introduced on the FC parameters and the pendulum itself.",2011,1584042,"Raouf Ketata,Yassine Rezgui,Nabil Derbel",0
1584043,Application of particle swarm optimization to association rule mining.,"In the area of association rule mining, most previous research had focused on improving computational efficiency. However, determination of the threshold values of support and confidence, which seriously affect the quality of association rule mining, is still under investigation. Thus, this study intends to propose a novel algorithm for association rule mining in order to improve computational efficiency as well as to automatically determine suitable threshold values. The particle swarm optimization algorithm first searches for the optimum fitness value of each particle and then finds corresponding support and confidence as minimal threshold values after the data are transformed into binary values. The proposed method is verified by applying the FoodMart2000 database of Microsoft SQL Server 2000 and compared with a genetic algorithm. The results indicate that the particle swarm optimization algorithm really can suggest suitable threshold values and obtain quality rules. In addition, a real-world stock market database is employed to mine association rules to measure investment behavior and stock category purchasing. The computational results are also very promising.",2011,1584043,"R. J. Kuo,C. M. Chao,Y. T. Chiu",0
1584044,A hybrid model combining case-based reasoning and fuzzy decision tree for medical data classification.,"In this research, a hybrid model is developed by integrating a case-based data clustering method and a fuzzy decision tree for medical data classification. Two datasets from UCI Machine Learning Repository, i.e., liver disorders dataset and Breast Cancer Wisconsin (Diagnosis), are employed for benchmark test. Initially a case-based clustering method is applied to preprocess the dataset thus a more homogeneous data within each cluster will be attainted. A fuzzy decision tree is then applied to the data in each cluster and genetic algorithms (GAs) are further applied to construct a decision-making system based on the selected features and diseases identified. Finally, a set of fuzzy decision rules is generated for each cluster. As a result, the FDT model can accurately react to the test data by the inductions derived from the case-based fuzzy decision tree. The average forecasting accuracy for breast cancer of CBFDT model is 98.4% and for liver disorders is 81.6%. The accuracy of the hybrid model is the highest among those models compared. The hybrid model can produce accurate but also comprehensible decision rules that could potentially help medical doctors to extract effective conclusions in medical diagnosis.",2011,1584044,"Chin-Yuan Fan,Pei-Chann Chang,Jyun-Jie Lin,Jui-Chien C. Hsieh",0
1584045,Performance evaluation of feed-forward neural network with soft computing techniques for hand written English alphabets.,"This paper describes the performance evaluation for the feed forward neural network with three different soft computing techniques to recognition of hand written English alphabets. Evolutionary algorithms for the hybrid neural network are showing the numerous potential in the field of pattern recognition. We have taken five trials and two networks of each of the algorithm: back propagation, Evolutionary algorithm, and Hybrid Evolutionary algorithm respectively. These algorithms have been taken the definite lead on the conventional approaches of neural network for pattern recognition. It has been analyzed that the feed forward neural network by two Evolutionary algorithms makes better generalization accuracy in character recognition problems. The problem of not convergence the weight in conventional backpropagation has also eliminated by using the soft computing techniques. It has been observed that, there are more than one converge weight matrix in character recognition for every training set. The results of the experiments show that the hybrid evolutionary algorithm can solve challenging problem most reliably and efficiently. These algorithms have also been compared on the basis of time and space complexity for the training set.",2011,1584045,"Saurabh Shrivastava,Manu Pratap Singh",0
1584046,Structural damage detection using fuzzy cognitive maps and Hebbian learning.,A new algorithmic approach for structural damage detection based on the fuzzy cognitive map (FCM) is developed in this paper. Structural damage is modeled using the continuum mechanics approach as a loss of stiffness at the damaged location. A finite element model of a cantilever beam is used to calculate the change in the first six beam frequencies because of structural damage. The measurement deviations due to damage are fuzzified and then mapped to a set of faults using FCM. The input concepts for the FCM are the frequency deviations and the output of the FCM is at five possible damage locations along the beam. The FCM works quite well for structural damage detection for ideal and noisy data. Further improvement in performance is obtained when an unsupervised neural network approach based on Hebbian learning is used to evolve the FCM. Numerical results clearly show that the use of FCM and Hebbian learning results in accurate damage detection and represents a powerful tool for structural health monitoring.,2011,1584046,"P. Beena,Ranjan Ganguli",0
1584048,Information recovery from measured data by linear artificial neural networks - An example from rainfall-runoff modeling.,"The results of a study using linear artificial neural networks (ANNs) to determine the physical parameters in event-based rainfall-runoff modeling are presented in this paper. The input structure of the ANN was determined based on an analysis of the discretized form of the kinematic wave equations, and the physical parameters were obtained through a back calculation of the weights and biases of the ANN. Two cases were considered; using ANNs trained on datasets derived from: (1) effective rain of entire events and (2) total rain of wet portion of events only. For Case (1), the parameters @Dt and @a(=S/n) were determined with excellent accuracy. For Case (2), in addition to @Dt and @a, the constant loss rate, @F, was also determined with excellent accuracy. Further, the use of total rain of entire events (a common practice in ANN applications in rainfall-runoff modeling) was also investigated, and it was found that the results from this analysis are less realistic compared to those of Case (2).",2011,1584048,"Lloyd H. C. Chua,Tommy S. W. Wong,X. H. Wang",0
1584049,A hybrid genetic algorithm for the minimum energy broadcast problem in wireless ad hoc networks.,"Given a wireless ad hoc network with a specified source node that has to broadcast messages to all other nodes in the network, the minimum energy broadcast (MEB) problem seeks a broadcast scheme for this network with minimum energy consumption. The MEB problem is NP-Hard. This paper describes a hybrid approach to the MEB problem combining a genetic algorithm with a local search heuristic. We have compared our hybrid approach against the best heuristic approaches known for this problem. Our approach outperformed all these approaches and emerged as the best.",2011,1584049,"Alok Singh,Wilson Naik Bhukya",0
1584050,Performance evaluation of efficient multi-objective evolutionary algorithms for design space exploration of embedded computer systems.,"Multi-objective evolutionary algorithms (MOEAs) have received increasing interest in industry because they have proved to be powerful optimizers. Despite the great success achieved, however, MOEAs have also encountered many challenges in real-world applications. One of the main difficulties in applying MOEAs is the large number of fitness evaluations (objective calculations) that are often needed before an acceptable solution can be found. There are, in fact, several industrial situations in which fitness evaluations are computationally expensive and the time available is very short. In these applications efficient strategies to approximate the fitness function have to be adopted, looking for a trade-off between optimization performance and efficiency. This is the case in designing a complex embedded system, where it is necessary to define an optimal architecture in relation to certain performance indexes while respecting strict time-to-market constraints. This activity, known as design space exploration (DSE), is still a great challenge for the EDA (electronic design automation) community. One of the most important bottlenecks in the overall design flow of an embedded system is due to simulation. Simulation occurs at every phase of the design flow and is used to evaluate a system which is a candidate for implementation. In this paper we focus on system level design, proposing an extensive comparison of the state-of-the-art of MOEA approaches with an approach based on fuzzy approximation to speed up the evaluation of a candidate system configuration. The comparison is performed in a real case study: optimization of the performance and power dissipation of embedded architectures based on a Very Long Instruction Word (VLIW) microprocessor in a mobile multimedia application domain. The results of the comparison demonstrate that the fuzzy approach outperforms in terms of both performance and efficiency the state of the art in MOEA strategies applied to DSE of a parameterized embedded system.",2011,1584050,"Giuseppe Ascia,Vincenzo Catania,Alessandro G. Di Nuovo,Maurizio Palesi,Davide Patti",0
1584051,A new methodology for Decisions in Medical Informatics using fuzzy cognitive maps based on fuzzy rule-extraction techniques.,"In this research work, a novel framework for the construction of augmented Fuzzy Cognitive Maps based on Fuzzy Rule-Extraction methods for decisions in medical informatics is investigated. Specifically, the issue of designing augmented Fuzzy Cognitive Maps combining knowledge from experts and knowledge from data in the form of fuzzy rules generated from rule-based knowledge discovery methods is explored. Fuzzy cognitive maps are knowledge-based techniques which combine elements of fuzzy logic and neural networks and work as artificial cognitive networks. The knowledge extraction methods used in this study extract the available knowledge from data in the form of fuzzy rules and insert them into the FCM, contributing to the development of a dynamic decision support system. The fuzzy rules, which derived by these extraction algorithms (such as fuzzy decision trees, association rule-based methods and neuro-fuzzy methods) are implemented to restructure the FCM model, producing new weights into the FCM model, that initially structured by experts. Concluding, our scope is to present a new methodology through a framework for decision making tasks using the soft computing technique of FCMs based on knowledge extraction methods. A well known medical decision making problem pertaining to the problem of radiotherapy treatment planning selection is presented to illustrate the application of the proposed framework and its functioning.",2011,1584051,Elpiniki I. Papageorgiou,0
1584052,Reinforcement learning of competitive and cooperative skills in soccer agents.,"The main aim of this paper is to provide a comprehensive numerical analysis on the efficiency of various reinforcement learning (RL) techniques in an agent-based soccer game. The SoccerBots is employed as a simulation testbed to analyze the effectiveness of RL techniques under various scenarios. A hybrid agent teaming framework for investigating agent team architecture, learning abilities, and other specific behaviours is presented. Novel RL algorithms to verify the competitive and cooperative learning abilities of goal-oriented agents for decision-making are developed. In particular, the tile coding (TC) technique, a function approximation approach, is used to prevent the state space from growing exponentially, hence avoiding the curse of dimensionality. The underlying mechanism of eligibility traces is evaluated in terms of on-policy and off-policy procedures, as well as accumulating traces and replacing traces. The results obtained are analyzed, and implications of the results towards agent teaming and learning are discussed.",2011,1584052,"Jinsong Leng,Chee Peng Lim",0
1584053,Two-layer particle swarm optimization for unconstrained optimization problems.,"In this article, a two-layer particle swarm optimization (TLPSO) is proposed to increase the diversity of the particles so that the drawback of trapping in a local optimum is avoided. In order to design the TLPSO, a structure with two layers (top layer and bottom layer) is proposed so that M swarms of particles and one swarm of particles are generated in the bottom layer and the top layer, respectively. Each global best position in each swarm of the bottom layer is set to be the position of the particle in the swarm of the top layer. Therefore, the global best position in the swarm of the top layer influences indirectly the particles of each swarm in the bottom layer so that the diversity of the particles increases to avoid trapping into a local optimum. Besides, a mutation operation is added into the particles of each swarm in the bottom layer so that the particles leap the local optimum to find the global optimum. Finally, some optimization problems of different types of high dimensional functions are used to illustrate the efficiency of the proposed method.",2011,1584053,Chia-Chong Chen,0
1584054,An ant colony algorithm for solving fixed destination multi-depot multiple traveling salesmen problems.,"The fixed destination multi-depot multiple traveling salesmen problem (MmTSP) is a problem, in which more than one salesmen depart from several starting cities and having returned to the starting city, form tours so that each city is visited with exactly one salesman, and the tour lengths stay within certain limits. This problem is of a great complexity and few investigations have been done on it previously. In this paper an ant system is designed to solve the problem and the results are compared to the answers obtained by solving the same problems by Lingo 8.0 which uses exact methods.",2011,1584054,"Soheil Ghafurian,Nikbakhsh Javadian",0
1584055,Heuristic wavelet shrinkage for denoising.,"Noise reduction without any prior knowledge of noise or signals is addressed in this study. Compared with conventional filters, wavelet shrinkage can respect this requirement to reduce noise from received signal in wavelet coefficients. However, wavelet threshold depends on an estimate of noise deviation and a weight relating signal's length cannot be applied in every case. This paper uses particle swarm optimization (PSO) to explore a suitable threshold in a complete solution space, named PSOShrink. A general-purpose objective function which is derived from blind signal separation (BSS) theory is further proposed. In simulation, four benchmarks signals and three degrading degrees are testing; meanwhile, three existing algorithm with state-of-the-art are performed for comparison. PSOShrink can not only recovers source signals from a heavy blurred signal but also remains details of a source signal from a light blurred signal; moreover, it performs outstanding denoising in every simulation case.",2011,1584055,"Chan-Cheng Liu,Tsung-Ying Sun,Shang-Jeng Tsai,Yu-Hsiang Yu,Sheng-Ta Hsieh",0
1584056,Stock trading system based on the multi-objective particle swarm optimization of technical indicators on end-of-day market data.,"Stock traders consider several factors or objectives in making decisions. Moreover, they differ in the importance they attach to each of these objectives. This requires a tool that can provide an optimal tradeoff among different objectives, a problem aptly solved by a multi-objective optimization (MOO) system. This paper aims to investigate the application of multi-objective optimization to end-of-day historical stock trading. We present a stock trading system that uses multi-objective particle swarm optimization (MOPSO) of financial technical indicators. Using end-of-day market data, the system optimizes the weights of several technical indicators over two objective functions, namely, percent profit and Sharpe ratio. The performance of the system was compared to the performance of the technical indicators, the performance of the market, and the performance of another stock trading system which was optimized with the NSGA-II algorithm, a genetic algorithm-based MOO method. The results show that the system performed well on both training and out-of-sample data. In terms of percent profit, the system outperformed most, if not all, of the indicators under study, and, in some instances, it even outperformed the market itself. In terms of Sharpe ratio, the system consistently performed significantly better than all the technical indicators. The proposed MOPSO system also performed far better than the system optimized by NSGA-II. The proposed system provided a diversity of solutions for the two objective functions and is found to be robust and fast. These results show the potential of the system as a tool for making stock trading decisions.",2011,1584056,"Antonio C. Briza,Prospero C. Naval Jr.",0
1584057,Quantifying influences in the qualitative probabilistic network with interval probability parameters.,"A qualitative probabilistic network (QPN) is the qualitative abstraction of a Bayesian network by encoding variables and the qualitative influences between them in a directed acyclic graph. How to quantify the strengths of these influences is critical to resolve trade-offs and avoid ambiguities with conflicting signs during inference, which is hotly debated and studied in recent years. In order to provide for measuring the strengths of qualitative influences and resolving trade-offs, we take interval probability parameters as indicators of influence strengths in this paper. First, we define the conditional interval probabilities and multiplication rules that support causality representation and inference. Then we give the definition of qualitative influences associated with strengths represented by interval probabilities. Further, we propose the corresponding method for inference with the interval-probability-enhanced QPN. By the calculation of interval probabilities, the symmetry and transitivity properties are addressed. By giving a superposition method for qualitative influences associated with strengths, the composition property is interpreted. Building upon these 3 properties, the trade-offs can be well resolved.",2011,1584057,"Kun Yue,Weiyi Liu,MingLiang Yue",0
1584058,A clustering-based differential evolution for global optimization.,"Hybridization with other different algorithms is an interesting direction for the improvement of differential evolution (DE). In this paper, a hybrid DE based on the one-step k-means clustering, called clustering-based DE (CDE), is presented for the unconstrained global optimization problems. The one-step k-means clustering acts as several multi-parent crossover operators to utilize the information of the population efficiently, and hence it can enhance the performance of DE. To validate the performance of our approach, 30 benchmark functions of a wide range of dimensions and diversity complexities are employed. Experimental results indicate that our approach is effective and efficient. Compared with other state-of-the-art DE approaches, our approach performs better, or at least comparably, in terms of the quality of the final solutions and the reduction of the number of fitness function evaluations (NFFEs).",2011,1584058,"Zhihua Cai,Wenyin Gong,Charles X. Ling,Harry Zhang",0
1584059,Predicting weather events using fuzzy rule based system.,"Discovering and understanding the dynamic phenomena of weather to accurately predict different weather events has been an integral component of scientific investigations worldwide. The weather data, being inherently fuzzy in nature, requires highly complex processing based on human observations, satellite photography, or radar followed by computer simulations. This is further combined with an understanding of the principles of global and local weather dynamics. This paper attempts to solve weather event prediction for Lahore by implementing a fuzzy rule based system. The difficult problem of weather event prediction has been dealt in this paper through two separate experimental settings. In the first experimental setting a smaller dataset consisting of 365 instances with 4 inputs and 8 weather events has been used to develop a fuzzy inference system. In the second experimental setting the developed fuzzy system has been enhanced for a larger dataset consisting of over 2500 data points, having 17 inputs, and 10 weather events. For the later experiments the results of the fuzzy system have been compared with two other models i.e., decision tree (DT) based model and partial least square based regression (PLSR) model. It has been observed in the present study that the performance of the fuzzy system is sensitive to bootstrapping sampling technique that has been used for generating training and test samples for developing the fuzzy, DT and PLSR models. Further the models under consideration have been less sensitive to principal component analysis based dimensionality reduction method.",2011,1584059,"Malik Shahzad Kaleem Awan,Mian M. Awais",0
1584060,Soft computing of the Borda count by fuzzy linguistic quantifiers.,"Borda count is a well-known social choice method frequently used for group decision making problems, however, it does not consider the optimistic/pessimistic view of the director, which has a great effect on group decisions. In the present study, the traditional Borda method is extended by using the ordered weighted averaging (OWA) operator to consider the risk-attitudinal characteristics. The new approach, entitled Borda-OWA, solves the group decision making problem in a more intelligent procedure. Borda-OWA is then applied on two real case studies of forest management and projects ranking. The outcomes show that the Borda-OWA operator produces more soft and sensitive results by using the director's risk attitudes, guided by the fuzzy linguistic quantifiers. These results are examined by sensitivity analysis, which shows the significance of selecting the suitable quantifier. It is also shown that the original Borda is a special case of the Borda-OWA approach, indicating only the neutral view for the director. Because of the uncertainty in selecting the quantifier, we have defined a new measure, which considers both the expected value and the variance of the combined goodness measure for each alternative. By using this measure, the Borda-OWA model will give more robust decision to the stakeholders whose optimism degrees are different than that of the group director.",2011,1584060,Mahdi Zarghami,0
1584061,Flocking behaviour in simple ecosystems as a result of artificial evolution.,"In this paper the FLOCK system is presented, which was designed to test the ability of simple genetic algorithm to evolve flocking behaviour in ecosystems consisting of plants, herbivores and predators. Open-ended evolution was applied in the experiments, first. Many different behaviours were observed, which were very similar to those in nature, for instance: the escape of herbivore from predators, making herbivores route towards plants or a pursuit of predators after herbivores. Another interesting behaviour was grouping of predators around plants, where the probability of meeting herbivores is greater than in other places. But open-ended evolution and complex vision system of animal were not sufficient to observe flocking behaviour. The advanced behaviour such as creation of flocks appeared as a result of steered evolution.",2011,1584061,"Halina Kwasnicka,Urszula Markowska-Kaczmar,Marcin Mikosik",0
1584062,Integrated Learning Particle Swarm Optimizer for global optimization.,"This study proposes a novel Integrated Learning Particle Swarm Optimizer (ILPSO), for optimizing complex multimodal functions. The algorithm modifies the learning strategy of basic PSO to enhance the convergence and quality of solution. The ILPSO approach finds the diverged particles and accelerates them towards optimal solution. This novel study also introduces the particle's updating strategy based on hyperspherical coordinates system. This is especially helpful in handling evenly distributed multiple minima. The proposed technique is integrated with comprehensive learning strategy to explore the solution effectively. The performance comparison is carried out against different high quality PSO variants on the set of standard benchmark functions with and without coordinate rotation and with asymmetric initialization. Proposed ILPSO algorithm is efficient in terms of convergence rate, solution accuracy, standard deviation, and computation time compared with other PSO variants. Friedman non-parametric statistical test followed by Dunn post analysis results indicate that the proposed ILPSO algorithm is an effective technique to optimize complex multimodal functions of higher dimension.",2011,1584062,"Samrat L. Sabat,Layak Ali,Siba K. Udgata",0
1584063,In-depth analysis and simulation study of an innovative fuzzy approach for ranking alternatives in multiple attribute decision making problems based on TOPSIS.,"In this paper, an innovative fuzzy approach for ranking alternatives in multiple attribute decision making problems based on TOPSIS is presented in-depth and studied through simulation comparison with the original method. The TOPSIS method provides the principle of compromise that the chosen alternative should have the shortest distance from the ideal solution and, simultaneously, the farthest distance from the negative ideal solution. However, the TOPSIS method does not always produce results in harmony with this principle due to an oversimplified definition of its aggregation function which does not grasp the contradictory nature of the principle's formulation. Our approach addresses this issue through the introduction of a fuzzy set representation of the closeness to the ideal and to the negative ideal solution for the definition of the aggregation function which is modeled as the membership function of the intersection of two fuzzy sets. This model enables a parameterization of the method according to the risk attitude of the decision maker. Thus, a class of methods is formulated whose different instances correspond to different risk attitudes of the decision makers. In order to define some clear advises for decision makers facilitating a proper parameterization of the method, a comparative analysis of the proposed class of methods with the original TOPSIS method is performed according to well defined simulation techniques. The results of the simulation experiment show on the one hand that there is no direct correspondence between the proposed class of methods and TOPSIS, and on the other hand that it is adequate to distinguish three instances that correspond respectively to risk-averse, risk-neutral and risk-seeking decision makers. Finally, a numerical example pertaining to the problem of service provider selection is presented to illustrate the application of the proposed class of methods and its functioning.",2011,1584063,"Ioannis Chamodrakas,I. Leftheriotis,Drakoulis Martakos",0
1584064,Solving the constrained coverage problem.,"Coverage problem which is one of the challenging problems in facility location studies, is NP-hard. In this paper, we focus on a constrained version of coverage problem in which a set of demand points and some constrained regions are given and the goal is to find a minimum number of sensors which covers all demand points. A heuristic approach is presented to solve this problem by using the Voronoi diagram and p-center problem's solution. The proposed algorithm is relatively time-saving and is compared with alternative solutions. The results are discussed, and concluding remarks and future work are given.",2011,1584064,"Mansoor Davoodi,Ali Mohades",0
1584065,Parameter tuning of PBIL and CHC evolutionary algorithms applied to solve the Root Identification Problem.,"Evolutionary algorithms are among the most successful approaches for solving a number of problems where systematic searches in huge domains must be performed. One problem of practical interest that falls into this category is known as The Root Identification Problem in Geometric Constraint Solving, where one solution to the geometric problem must be selected among a number of possible solutions bounded by an exponential number. In previous works we have shown that applying genetic algorithms, a category of evolutionary algorithms, to solve the Root Identification Problem is both feasible and effective. In this work, we report on an empirical statistical study conducted to establish the influence of the driving parameters in the PBIL and CHC evolutionary algorithms when they are used to solve the Root Identification Problem. We identify a set of values that optimize algorithms performance. The driving parameters considered for the PBIL algorithm are population size, mutation probability, mutation shift and learning rate. For the CHC algorithm we studied population size, divergence rate, differential threshold and the set of best individuals. In both cases we applied unifactorial and multifactorial analysis, post hoc tests and best parameter level selection. Experimental results show that CHC outperforms PBIL when applied to solve the Root Identification Problem.",2011,1584065,"Robert Joan-Arinyo,M. Victoria Luzón,Enrique Yeguas",0
1584066,Some optimal models for facility location-allocation problem with random fuzzy demands.,"Facility location-allocation (FLA) problem is widely used in practical life. Many papers have introduced the problem with the random or fuzzy demands of customers, but few give the case that the customers' demands are random fuzzy. In this paper, the expected cost minimization model, (@a,@b)-cost minimization model and chance maximization model are presented with random fuzzy demands. In order to solve these random fuzzy models, the simplex algorithm, random fuzzy simulations and genetic algorithm are integrated to produce a hybrid intelligent algorithm. Finally, some numerical examples are provided for the sake of illustration.",2011,1584066,"Meilin Wen,Rui Kang",0
1584067,Modeling and simulation of chaotic phenomena in electrical power systems.,"Modeling and simulation of nonlinear systems under chaotic behavior is presented. Nonlinear systems and their relation to chaos as a result of nonlinear interaction of different elements in the system are presented. Application of chaotic theory for power systems is discussed through simulation results. Simulation of some mathematical equations, e.g. Vander Pol's equation, Lorenz's equation, Duffing's equation and double scroll equations are presented. Theoretical aspects of dynamical systems, the existence of chaos in power system and their dependency on system parameters and initial conditions using computer simulations are discussed. From the results one can easily understand the strange attractor and transient stages to voltage collapse, angle instability or voltage collapse and angle divergence simultaneously. Important simulation results of chaos for a model three bus system are presented and discussed.",2011,1584067,"Deepak Kumar Lal,K. S. Swarup",0
1584068,Quality-oriented optimization of wave soldering process by using self-organizing maps.,"In this paper, the optimal process parameters of a wave soldering process were defined. The optimization was performed in respect to soldering quality by minimizing a cost function describing the total repairing cost of a wave-soldered printed circuit board (PCB). The data analysis stages were as follows. First, the process data were coded into inputs for a self-organizing map (SOM). Next, a function for the repairing cost was constructed and used to find the optimal map neurons. At the last phase, the optimal parameters were approximated on the basis of the reference vectors of the optimal neurons. The results showed clearly potential in the optimization of the wave soldering process, especially in the visualization of the optimal process conditions. Therefore, it would be useful to exploit the method more widely in the electronics industry.",2011,1584068,"Mika Liukkonen,Elina Havia,Hannu Leinonen,Yrjö Hiltunen",0
1584069,On generating interpretable and precise fuzzy systems based on Pareto multi-objective cooperative co-evolutionary algorithm.,"A novel approach to construct a set of interpretable and precise fuzzy systems based on the Pareto multi-objective cooperative co-evolutionary algorithm (PMOCCA) is proposed in this paper. Firstly, feature selection is used to reduce the dimensionality of the data in order to improve the performance and reduce computational burden. Secondly, the fuzzy clustering algorithm is employed to identify the initial fuzzy system. Thirdly, the PMOCCA is carried out to evolve the initial fuzzy system to optimize the number of rules, the antecedents of the rules and the parameters of the antecedents simultaneously. Furthermore, the interpretability-driven simplification techniques are used iteratively to reduce the fuzzy systems, thus the interpretability of the fuzzy systems is improved. Finally, the proposed approach is applied to benchmark problems, and the results show its validity.",2011,1584069,"Yong Zhang,Xiaobei Wu,Zongyi Xing,Weili Hu",0
1584070,Ant clustering PHD filter for multiple-target tracking.,"A novel ant clustering filtering algorithm, under the guidance of first-order statistic moment of posterior multiple-target state (probability hypothesis density), is investigated and applied to estimate the time-varying number of targets and their individual states in a cluttered environment. The ant clustering filtering algorithm includes two clustering steps: the first step is called rough ant clustering, which involves the stochastic selection of each ant and its state local adjustment according to the current likelihood function and posterior intensity, respectively; while the second is called fine ant clustering, which employs these ants to extract the multiple-target state. Numerical simulations verify the tracking multiple-target capability of our proposed algorithm through performance comparison with the Sequential Monte Carlo (SMC) method.",2011,1584070,"Benlian Xu,Huigang Xu,Jihong Zhu",0
1584071,A polar coordinate particle swarm optimiser.,"The Particle Swarm Optimisation (PSO) algorithm consists of a population (or swarm) of particles that are ''flown'' through an n-dimensional space in search of a global best solution to an optimisation problem. PSO operates in Cartesian space, producing Cartesian solution vectors. By making use of an appropriate mapping function the algorithm can be modified to search in polar space. This mapping function is used to convert the position vectors (now defined in polar space) to Cartesian space such that the fitness value of each particle can be calculated accordingly. This paper introduces the polar PSO algorithm that is able to search in polar space. This new algorithm is compared to its Cartesian counterpart on a number of benchmark functions. Experimental results show that the polar PSO outperforms the Cartesian PSO in low dimensions when both algorithms are applied to the search for eigenvectors of different nxn square matrices. Performance of the polar PSO on general unconstrained functions is not as good as the Cartesian PSO, which emphasizes the main conclusion of this paper, namely that the PSO is not an efficient search algorithm for general unconstrained optimisation problems defined in polar space.",2011,1584071,"Wiehann Matthysen,Andries Petrus Engelbrecht",0
